wkt;

"POINT (-112.0133135 33.6882656)"
"POINT (-112.0131388 33.6881767)"
"POINT (-112.0130467 33.6881298)"
"POINT (-112.0122113 33.6877158)"
"POINT (-112.0119919 33.6876283)"
"POINT (-112.0118261 33.6875798)"
"POINT (-112.0116066 33.6875215)"
"POINT (-112.0113634 33.6874768)"
"POINT (-112.0111463 33.6874554)"
"POINT (-112.0109228 33.6874436)"

"POINT (-112.0088968 33.6884440)"
"POINT (-112.0089544 33.6883462)"
"POINT (-112.0090484 33.6882273)"
"POINT (-112.0091453 33.6881447)"
"POINT (-112.0092541 33.6880622)"
"POINT (-112.0095128 33.6878965)"
"POINT (-112.0097220 33.6877956)"
"POINT (-112.0100021 33.6877002)"
"POINT (-112.0102147 33.6876381)"
"POINT (-112.0104749 33.6875845)"
"POINT (-112.0106814 33.6875622)"
"POINT (-112.0109234 33.6875567)"
"POINT (-112.0110610 33.6875589)"
"POINT (-112.0112367 33.6875689)"
"POINT (-112.0113909 33.6875912)"
"POINT (-112.0115800 33.6876303)"
"POINT (-112.0117731 33.6876760)"
"POINT (-112.0119367 33.6877296)"
"POINT (-112.0120936 33.6877921)"
"POINT (-112.0122519 33.6878646)"
"POINT (-112.0129850 33.6882141)"
"POINT (-112.0130774 33.6882624)"
"POINT (-112.0135217 33.6884951)"
"POINT (-112.0136987 33.6885777)"
"POINT (-112.0138650 33.6886524)"
"POINT (-112.0140313 33.6887216)"
"POINT (-112.0141748 33.6887763)"
"POINT (-112.0142426 33.6888006)"
"POINT (-112.0143644 33.6888385)"
"POINT (-112.0144347 33.6888611)"
"POINT (-112.0146080 33.6889169)"
"POINT (-112.0148051 33.6889637)"
"POINT (-112.0149862 33.6890062)"
"POINT (-112.0151753 33.6890474)"
"POINT (-112.0153080 33.6890742)"
"POINT (-112.0154246 33.6891003)"
"POINT (-112.0155212 33.6891168)"
"POINT (-112.0157960 33.6891526)"
"POINT (-112.0160732 33.6891816)"
"POINT (-112.0164923 33.6892006)"
"POINT (-112.0168349 33.6892006)"
"POINT (-112.0171749 33.6891878)"
"POINT (-112.0174230 33.6891638)"
"POINT (-112.0176590 33.6891309)"
"POINT (-112.0180070 33.6890795)"
"POINT (-112.0184094 33.6889908)"
"POINT (-112.0187621 33.6888893)"
"POINT (-112.0189626 33.6888329)"
"POINT (-112.0190638 33.6887827)"
"POINT (-112.0191557 33.6887381)"
"POINT (-112.0192697 33.6887252)"
"POINT (-112.0194020 33.6887463)"

"POINT (-112.0198629 33.6885700)"
"POINT (-112.0198634 33.6884997)"
"POINT (-112.0198443 33.6884396)"
"POINT (-112.0198081 33.6883853)"
"POINT (-112.0197571 33.6883399)"
"POINT (-112.0196904 33.6883049)"
"POINT (-112.0196150 33.6882854)"
"POINT (-112.0195412 33.6882824)"
"POINT (-112.0194687 33.6882944)"
"POINT (-112.0194018 33.6883207)"
"POINT (-112.0193447 33.6883597)"
"POINT (-112.0193005 33.6884090)"
"POINT (-112.0192774 33.6884518)"
"POINT (-112.0192641 33.6884975)"
"POINT (-112.0192622 33.6885553)"
"POINT (-112.0192761 33.6886119)"
"POINT (-112.0193052 33.6886644)"
"POINT (-112.0193479 33.6887100)"
"POINT (-112.0194020 33.6887463)"
"POINT (-112.0194811 33.6887756)"
"POINT (-112.0195670 33.6887851)"
"POINT (-112.0196518 33.6887742)"
"POINT (-112.0197294 33.6887439)"
"POINT (-112.0197938 33.6886967)"
"POINT (-112.0198391 33.6886374)"
"POINT (-112.0198629 33.6885700)"

"POINT (-112.0085656 33.6888099)"
"POINT (-112.0086270 33.6888222)"
"POINT (-112.0087222 33.6888192)"
"POINT (-112.0088109 33.6887905)"
"POINT (-112.0088835 33.6887392)"
"POINT (-112.0089321 33.6886711)"
"POINT (-112.0089514 33.6885935)"
"POINT (-112.0089391 33.6885150)"
"POINT (-112.0088968 33.6884440)"
"POINT (-112.0088501 33.6884020)"
"POINT (-112.0087928 33.6883704)"
"POINT (-112.0087280 33.6883510)"
"POINT (-112.0086390 33.6883458)"
"POINT (-112.0085614 33.6883605)"
"POINT (-112.0084915 33.6883924)"
"POINT (-112.0084349 33.6884389)"
"POINT (-112.0083957 33.6884966)"
"POINT (-112.0083770 33.6885610)"
"POINT (-112.0083801 33.6886268)"
"POINT (-112.0084046 33.6886894)"
"POINT (-112.0084486 33.6887441)"
"POINT (-112.0085089 33.6887867)"
"POINT (-112.0085656 33.6888099)"

"POINT (-112.0085089 33.6887867)"
"POINT (-112.0084205 33.6889346)"
"POINT (-112.0083356 33.6891355)"
"POINT (-112.0081986 33.6895292)"
"POINT (-112.0081653 33.6896192)"
"POINT (-112.0081342 33.6897032)"
"POINT (-112.0080158 33.6900234)"
"POINT (-112.0078527 33.6903547)"
"POINT (-112.0076862 33.6905827)"
"POINT (-112.0074807 33.6907782)"
"POINT (-112.0073594 33.6908603)"
"POINT (-112.0072689 33.6909162)"
"POINT (-112.0069944 33.6910253)"
"POINT (-112.0067660 33.6910986)"
"POINT (-112.0065409 33.6911583)"
"POINT (-112.0062439 33.6911828)"
"POINT (-112.0053467 33.6911998)"
"POINT (-112.0051286 33.6912046)"

"POINT (-112.0109228 33.6874436)"
"POINT (-112.0106886 33.6874515)"
"POINT (-112.0104504 33.6874807)"
"POINT (-112.0102146 33.6875292)"
"POINT (-112.0100511 33.6875662)"
"POINT (-112.0098433 33.6876322)"
"POINT (-112.0096396 33.6877163)"
"POINT (-112.0094016 33.6878269)"
"POINT (-112.0091963 33.6879430)"
"POINT (-112.0090533 33.6880589)"
"POINT (-112.0089002 33.6882286)"
"POINT (-112.0087827 33.6883210)"
"POINT (-112.0087280 33.6883510)"

"POINT (-112.0053474 33.6912910)"
"POINT (-112.0060401 33.6912942)"
"POINT (-112.0063455 33.6912838)"
"POINT (-112.0066342 33.6912455)"
"POINT (-112.0069329 33.6911711)"
"POINT (-112.0072033 33.6910540)"
"POINT (-112.0073242 33.6909799)"
"POINT (-112.0074067 33.6909293)"
"POINT (-112.0075212 33.6908591)"
"POINT (-112.0077221 33.6906990)"
"POINT (-112.0078936 33.6904866)"
"POINT (-112.0080066 33.6903091)"
"POINT (-112.0081405 33.6900027)"
"POINT (-112.0082414 33.6897335)"
"POINT (-112.0082725 33.6896506)"
"POINT (-112.0083246 33.6895119)"
"POINT (-112.0084166 33.6892473)"
"POINT (-112.0085045 33.6889931)"
"POINT (-112.0086270 33.6888222)"


